IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.245.62.84,8080,8080,false,NRT,Asia Pacific,Tokyo,0,1.02
158.179.176.239,8080,8080,false,NRT,Asia Pacific,Tokyo,3,0.98
131.186.44.38,8080,8080,false,NRT,Asia Pacific,Tokyo,0,0.98
8.222.211.124,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.96
158.179.186.234,8080,8080,false,NRT,Asia Pacific,Tokyo,0,0.96
140.238.38.245,8080,8080,false,NRT,Asia Pacific,Tokyo,0,0.93
47.74.41.87,8080,8080,false,NRT,Asia Pacific,Tokyo,3,0.93
138.2.104.2,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.91
138.2.14.164,8080,8080,false,NRT,Asia Pacific,Tokyo,0,0.91
8.222.219.252,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.90
132.226.5.76,8080,8080,false,NRT,Asia Pacific,Tokyo,0,0.89
47.236.155.170,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.88
47.236.130.95,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.87
141.147.186.210,8080,8080,false,NRT,Asia Pacific,Tokyo,4,0.86
150.230.208.83,8080,8080,false,NRT,Asia Pacific,Tokyo,2,0.84
47.236.103.153,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.84
47.245.54.98,8080,8080,false,NRT,Asia Pacific,Tokyo,0,0.81
47.245.8.185,8080,8080,false,NRT,Asia Pacific,Tokyo,2,0.81
47.236.97.254,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.81
8.222.137.178,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.79
8.222.168.24,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.79
47.236.170.54,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.79
47.91.18.207,8080,8080,false,NRT,Asia Pacific,Tokyo,0,0.79
47.74.41.136,8080,8080,false,NRT,Asia Pacific,Tokyo,3,0.79
47.245.30.144,8080,8080,false,NRT,Asia Pacific,Tokyo,2,0.77
150.230.207.53,8080,8080,false,NRT,Asia Pacific,Tokyo,0,0.77
8.222.133.247,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.76
168.138.209.84,8080,8080,false,NRT,Asia Pacific,Tokyo,0,0.76
8.219.113.232,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.75
8.222.184.198,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.75
8.219.173.239,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.75
47.245.37.89,8080,8080,false,NRT,Asia Pacific,Tokyo,3,0.75
8.219.163.195,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.74
47.236.156.14,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.74
8.219.112.75,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.74
8.222.134.170,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.74
8.222.248.188,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.73
158.101.133.129,8080,8080,false,NRT,Asia Pacific,Tokyo,1,0.73
8.222.180.86,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.72
8.219.178.225,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.72
47.91.3.112,8080,8080,false,NRT,Asia Pacific,Tokyo,3,0.72
8.219.173.195,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.71
158.178.242.5,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.71
8.222.160.176,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.71
47.236.11.84,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.70
151.145.68.104,8080,8080,false,NRT,Asia Pacific,Tokyo,4,0.70
8.222.174.108,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.69
8.222.229.22,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.69
8.222.244.192,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.69
47.236.88.181,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.68
8.222.144.219,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.68
8.219.72.51,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.68
8.219.90.196,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.66
8.222.164.209,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.65
47.236.75.113,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.64
8.222.155.242,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.63
47.236.39.34,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.63
132.226.5.21,8080,8080,false,NRT,Asia Pacific,Tokyo,0,0.62
47.236.169.236,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.62
47.236.79.77,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.61
47.236.144.156,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.61
47.236.144.196,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.61
47.236.114.167,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.61
47.236.172.41,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.60
8.222.128.131,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.60
8.222.249.190,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.60
47.236.172.95,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.59
47.236.119.253,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.59
47.236.7.206,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.59
47.236.166.131,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.59
8.222.252.150,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.58
47.236.171.205,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.58
47.236.168.17,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.58
168.138.198.53,8080,8080,false,NRT,Asia Pacific,Tokyo,0,0.57
47.236.87.206,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.57
8.219.89.201,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.56
8.222.191.158,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.56
47.236.167.231,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.54
151.145.70.28,8080,8080,false,NRT,Asia Pacific,Tokyo,3,0.53
8.222.255.15,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.53
47.236.121.7,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.53
8.222.136.247,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.53
8.209.242.25,8080,8080,false,NRT,Asia Pacific,Tokyo,3,0.52
47.236.11.68,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.52
47.236.169.164,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.52
8.222.182.10,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.51
47.236.82.218,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.50
47.236.71.226,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.50
47.236.180.51,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.50
47.236.187.144,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.50
47.236.21.51,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.50
47.236.116.208,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.49
132.145.121.242,8080,8080,false,HKG,Asia Pacific,Hong Kong,0,0.49
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.48
47.236.158.158,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.48
47.76.77.103,8080,8080,false,HKG,Asia Pacific,Hong Kong,0,0.48
47.236.193.208,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.47
47.236.92.191,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.47
132.145.121.34,8080,8080,false,NRT,Asia Pacific,Tokyo,3,0.47
47.236.174.206,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.47
47.236.166.84,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.47
47.236.123.133,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.47
8.219.139.13,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.46
8.219.101.138,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.45
47.236.65.177,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.45
47.236.150.109,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.45
150.230.219.168,8080,8080,false,NRT,Asia Pacific,Tokyo,5,0.45
8.210.65.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,0,0.44
8.222.162.45,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.42
8.222.224.163,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.40
8.209.214.157,8080,8080,false,NRT,Asia Pacific,Tokyo,0,0.39
47.236.78.57,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.39
47.74.43.95,8080,8080,false,NRT,Asia Pacific,Tokyo,2,0.38
8.219.228.157,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.38
8.219.210.64,8080,8080,false,SIN,Asia Pacific,Singapore,1,0.38
47.236.7.13,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.36
35.177.209.223,8080,443,true,LHR,Europe,London,0,0.35
47.236.145.85,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.35
8.222.187.107,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.33
151.145.75.28,8080,8080,false,NRT,Asia Pacific,Tokyo,3,0.33
131.186.43.107,8080,8080,false,NRT,Asia Pacific,Tokyo,4,0.32
8.219.193.202,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.30
8.222.240.47,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.30
151.145.64.170,8080,8080,false,NRT,Asia Pacific,Tokyo,4,0.30
8.217.167.88,8080,8080,false,HKG,Asia Pacific,Hong Kong,3,0.30
47.245.4.219,8080,8080,false,NRT,Asia Pacific,Tokyo,0,0.30
47.74.16.255,8080,8080,false,NRT,Asia Pacific,Tokyo,3,0.29
141.147.178.115,8080,8080,false,NRT,Asia Pacific,Tokyo,3,0.27
47.236.93.176,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.26
47.236.163.95,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.24
47.236.149.107,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.23
8.219.139.86,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.22
47.236.169.15,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.22
158.101.69.12,8080,8080,false,NRT,Asia Pacific,Tokyo,3,0.22
8.219.151.193,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.21
47.236.184.14,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.20
47.236.116.182,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.19
8.219.60.130,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.18
47.236.198.189,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.17
8.222.154.50,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.17
8.219.178.101,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.16
8.219.253.185,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.15
47.245.107.174,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.14
47.236.125.62,8080,8080,false,NRT,Asia Pacific,Tokyo,3,0.14
47.236.12.73,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.13
47.236.165.25,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.13
8.222.159.252,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.13
47.236.99.131,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.13
47.236.123.218,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.12
168.138.205.195,8080,8080,false,NRT,Asia Pacific,Tokyo,0,0.12
47.236.114.23,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.10
47.236.10.100,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.10
8.219.55.31,8080,8080,false,NRT,Asia Pacific,Tokyo,4,0.10
47.245.114.163,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.07
8.222.137.166,8080,8080,false,SIN,Asia Pacific,Singapore,0,0.04
