IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.245.157.59,2052,0,false,ORD,North America,Chicago,326,0.00
13.247.66.207,8080,0,false,ORD,North America,Chicago,314,0.00
13.246.11.253,2087,0,false,ORD,North America,Chicago,322,0.00
13.247.66.207,2086,0,false,ORD,North America,Chicago,302,0.00
13.246.201.148,2087,0,false,ORD,North America,Chicago,327,0.00
13.245.82.65,2083,0,false,ORD,North America,Chicago,309,0.00
15.223.66.255,80,0,false,ORD,North America,Chicago,260,0.00
13.245.89.184,443,0,false,ORD,North America,Chicago,317,0.00
13.245.207.211,2082,0,false,ORD,North America,Chicago,301,0.00
13.244.112.154,2083,0,false,ORD,North America,Chicago,302,0.00
13.245.28.205,2086,0,false,ORD,North America,Chicago,300,0.00
13.245.237.18,2095,0,false,ORD,North America,Chicago,324,0.00
13.208.43.137,2083,0,false,ORD,North America,Chicago,78,0.00
13.246.41.34,8880,0,false,ORD,North America,Chicago,308,0.00
13.246.2.78,2086,0,false,ORD,North America,Chicago,299,0.00
13.246.41.34,2083,0,false,ORD,North America,Chicago,317,0.00
13.245.138.79,8443,0,false,ORD,North America,Chicago,311,0.00
13.245.197.227,2053,0,false,ORD,North America,Chicago,317,0.00
13.246.41.34,2053,0,false,ORD,North America,Chicago,302,0.00
13.246.194.180,80,0,false,ORD,North America,Chicago,309,0.00
13.246.240.4,80,0,false,ORD,North America,Chicago,315,0.00
13.245.109.195,2086,0,false,ORD,North America,Chicago,300,0.00
13.246.227.102,2052,0,false,ORD,North America,Chicago,308,0.00
13.247.62.71,80,0,false,ORD,North America,Chicago,302,0.00
13.246.201.148,8080,0,false,ORD,North America,Chicago,313,0.00
13.245.157.59,2087,0,false,ORD,North America,Chicago,299,0.00
13.247.59.250,80,0,false,ORD,North America,Chicago,299,0.00
13.245.207.211,8080,0,false,ORD,North America,Chicago,316,0.00
13.246.240.4,8880,0,false,ORD,North America,Chicago,306,0.00
13.244.104.215,2086,0,false,ORD,North America,Chicago,302,0.00
13.245.157.113,2083,0,false,ORD,North America,Chicago,313,0.00
13.245.28.205,2087,0,false,ORD,North America,Chicago,299,0.00
13.247.66.207,8443,0,false,ORD,North America,Chicago,301,0.00
13.245.231.85,2087,0,false,ORD,North America,Chicago,312,0.00
13.245.6.228,2053,0,false,ORD,North America,Chicago,303,0.00
13.246.201.148,2082,0,false,ORD,North America,Chicago,301,0.00
13.246.11.252,8880,0,false,ORD,North America,Chicago,302,0.00
13.245.138.79,443,0,false,ORD,North America,Chicago,310,0.00
13.245.89.184,2095,0,false,ORD,North America,Chicago,312,0.00
13.246.11.253,2086,0,false,ORD,North America,Chicago,313,0.00
3.138.140.254,2095,0,false,ORD,North America,Chicago,244,0.00
13.247.66.207,2053,0,false,ORD,North America,Chicago,311,0.00
13.246.233.50,2095,0,false,ORD,North America,Chicago,301,0.00
13.246.2.78,2082,0,false,ORD,North America,Chicago,298,0.00
13.247.62.71,2053,0,false,ORD,North America,Chicago,319,0.00
13.245.111.42,2082,0,false,ORD,North America,Chicago,297,0.00
13.245.237.18,8880,0,false,ORD,North America,Chicago,319,0.00
13.247.66.207,2052,0,false,ORD,North America,Chicago,301,0.00
13.246.2.78,2053,0,false,ORD,North America,Chicago,325,0.00
13.245.109.195,2087,0,false,ORD,North America,Chicago,306,0.00
13.245.237.18,443,0,false,ORD,North America,Chicago,297,0.00
13.246.11.253,2052,0,false,ORD,North America,Chicago,299,0.00
13.246.11.252,2087,0,false,ORD,North America,Chicago,311,0.00
13.245.89.184,2052,0,false,ORD,North America,Chicago,300,0.00
13.245.197.227,443,0,false,ORD,North America,Chicago,297,0.00
13.245.138.79,2082,0,false,ORD,North America,Chicago,325,0.00
13.245.89.184,8443,0,false,ORD,North America,Chicago,317,0.00
13.245.109.195,8880,0,false,ORD,North America,Chicago,324,0.00
13.246.221.6,8880,0,false,ORD,North America,Chicago,317,0.00
13.247.62.71,8880,0,false,ORD,North America,Chicago,306,0.00
13.245.138.79,8880,0,false,ORD,North America,Chicago,317,0.00
13.246.11.253,443,0,false,ORD,North America,Chicago,319,0.00
13.246.41.34,443,0,false,ORD,North America,Chicago,297,0.00
13.245.157.59,2053,0,false,ORD,North America,Chicago,311,0.00
13.245.197.227,80,0,false,ORD,North America,Chicago,306,0.00
13.246.221.6,443,0,false,ORD,North America,Chicago,302,0.00
13.245.231.85,2086,0,false,ORD,North America,Chicago,296,0.00
13.246.221.6,2087,0,false,ORD,North America,Chicago,304,0.00
13.245.237.140,2087,0,false,ORD,North America,Chicago,303,0.00
13.245.111.42,2083,0,false,ORD,North America,Chicago,316,0.00
13.247.59.250,2096,0,false,ORD,North America,Chicago,328,0.00
13.246.201.148,2086,0,false,ORD,North America,Chicago,301,0.00
13.246.194.180,2087,0,false,ORD,North America,Chicago,321,0.00
13.246.221.6,2082,0,false,ORD,North America,Chicago,307,0.00
13.246.11.252,2083,0,false,ORD,North America,Chicago,307,0.00
13.51.231.191,80,0,false,ORD,North America,Chicago,213,0.00
13.247.66.207,443,0,false,ORD,North America,Chicago,305,0.00
13.245.157.59,2095,0,false,ORD,North America,Chicago,306,0.00
13.246.194.180,443,0,false,ORD,North America,Chicago,303,0.00
13.245.157.59,2086,0,false,ORD,North America,Chicago,313,0.00
13.246.227.102,8443,0,false,ORD,North America,Chicago,304,0.00
13.245.6.228,8443,0,false,ORD,North America,Chicago,316,0.00
13.245.111.42,2086,0,false,ORD,North America,Chicago,303,0.00
13.245.237.140,2053,0,false,ORD,North America,Chicago,305,0.00
13.246.240.4,8443,0,false,ORD,North America,Chicago,313,0.00
13.246.240.4,2052,0,false,ORD,North America,Chicago,316,0.00
13.246.233.50,2052,0,false,ORD,North America,Chicago,301,0.00
13.245.111.42,2052,0,false,ORD,North America,Chicago,315,0.00
13.246.221.6,8080,0,false,ORD,North America,Chicago,323,0.00
13.246.2.78,8443,0,false,ORD,North America,Chicago,316,0.00
13.245.89.184,2096,0,false,ORD,North America,Chicago,301,0.00
99.79.192.34,80,0,false,ORD,North America,Chicago,254,0.00
18.230.227.254,2082,0,false,ORD,North America,Chicago,348,0.00
184.169.154.119,80,0,false,ORD,North America,Chicago,194,0.00
15.229.15.203,2095,0,false,ORD,North America,Chicago,353,0.00
18.228.226.89,2082,0,false,ORD,North America,Chicago,351,0.00
15.228.233.29,2096,0,false,ORD,North America,Chicago,358,0.00
15.228.233.29,8443,0,false,ORD,North America,Chicago,361,0.00
15.228.235.66,2052,0,false,ORD,North America,Chicago,362,0.00
15.228.191.159,2082,0,false,ORD,North America,Chicago,351,0.00
15.228.233.29,2053,0,false,ORD,North America,Chicago,346,0.00
15.229.15.203,2053,0,false,ORD,North America,Chicago,368,0.00
15.228.233.29,2082,0,false,ORD,North America,Chicago,348,0.00
15.228.233.29,80,0,false,ORD,North America,Chicago,351,0.00
18.228.190.81,2052,0,false,ORD,North America,Chicago,355,0.00
15.229.15.203,2083,0,false,ORD,North America,Chicago,361,0.00
15.228.191.159,2086,0,false,ORD,North America,Chicago,358,0.00
18.228.226.89,2095,0,false,ORD,North America,Chicago,366,0.00
15.228.238.38,2087,0,false,ORD,North America,Chicago,352,0.00
15.228.236.2,8880,0,false,ORD,North America,Chicago,346,0.00
54.233.178.135,2083,0,false,ORD,North America,Chicago,361,0.00
15.228.235.66,2082,0,false,ORD,North America,Chicago,368,0.00
15.228.191.159,443,0,false,ORD,North America,Chicago,365,0.00
18.228.226.89,2087,0,false,ORD,North America,Chicago,357,0.00
54.232.48.33,80,0,false,ORD,North America,Chicago,361,0.00
18.230.113.34,80,0,false,ORD,North America,Chicago,385,0.00
15.157.66.103,8080,0,false,ORD,North America,Chicago,263,0.00
18.230.227.254,2052,0,false,ORD,North America,Chicago,355,0.00
18.230.113.34,443,0,false,ORD,North America,Chicago,365,0.00
15.229.15.203,443,0,false,ORD,North America,Chicago,349,0.00
15.228.233.29,8080,0,false,ORD,North America,Chicago,368,0.00
15.228.235.66,2087,0,false,ORD,North America,Chicago,365,0.00
15.228.232.80,443,0,false,ORD,North America,Chicago,354,0.00
18.230.227.254,2095,0,false,ORD,North America,Chicago,383,0.00
15.223.66.255,2096,0,false,ORD,North America,Chicago,243,0.00
15.228.238.38,8080,0,false,ORD,North America,Chicago,349,0.00
18.231.123.36,8880,0,false,ORD,North America,Chicago,382,0.00
18.228.226.89,443,0,false,ORD,North America,Chicago,362,0.00
15.228.236.2,2096,0,false,ORD,North America,Chicago,365,0.00
15.228.233.29,2052,0,false,ORD,North America,Chicago,370,0.00
18.231.179.164,2096,0,false,ORD,North America,Chicago,359,0.00
18.230.227.254,2087,0,false,ORD,North America,Chicago,370,0.00
15.228.238.38,2096,0,false,ORD,North America,Chicago,365,0.00
15.228.235.66,443,0,false,ORD,North America,Chicago,361,0.00
54.233.247.73,8080,0,false,ORD,North America,Chicago,362,0.00
15.229.15.203,2052,0,false,ORD,North America,Chicago,347,0.00
54.232.48.33,443,0,false,ORD,North America,Chicago,359,0.00
15.228.233.29,2083,0,false,ORD,North America,Chicago,362,0.00
18.230.113.34,2053,0,false,ORD,North America,Chicago,363,0.00
18.230.113.34,8080,0,false,ORD,North America,Chicago,382,0.00
18.230.113.34,2087,0,false,ORD,North America,Chicago,360,0.00
15.229.15.203,80,0,false,ORD,North America,Chicago,360,0.00
15.228.238.38,80,0,false,ORD,North America,Chicago,362,0.00
18.230.113.34,2096,0,false,ORD,North America,Chicago,379,0.00
54.233.247.73,2082,0,false,ORD,North America,Chicago,365,0.00
15.228.191.159,2053,0,false,ORD,North America,Chicago,349,0.00
15.228.232.80,2082,0,false,ORD,North America,Chicago,368,0.00
18.230.227.254,8443,0,false,ORD,North America,Chicago,383,0.00
15.229.15.203,8443,0,false,ORD,North America,Chicago,350,0.00
15.228.191.159,2052,0,false,ORD,North America,Chicago,347,0.00
18.230.227.254,80,0,false,ORD,North America,Chicago,381,0.00
15.228.233.29,2086,0,false,ORD,North America,Chicago,371,0.00
54.232.73.132,8880,0,false,ORD,North America,Chicago,365,0.00
18.230.113.34,8880,0,false,ORD,North America,Chicago,359,0.00
18.231.123.36,8443,0,false,ORD,North America,Chicago,349,0.00
18.230.113.34,2083,0,false,ORD,North America,Chicago,349,0.00
18.228.226.89,8880,0,false,ORD,North America,Chicago,350,0.00
18.228.226.89,2052,0,false,ORD,North America,Chicago,361,0.00
54.233.88.78,2096,0,false,ORD,North America,Chicago,358,0.00
15.228.191.159,2083,0,false,ORD,North America,Chicago,360,0.00
54.233.88.78,2086,0,false,ORD,North America,Chicago,349,0.00
54.233.178.135,2095,0,false,ORD,North America,Chicago,353,0.00
18.230.113.34,2095,0,false,ORD,North America,Chicago,364,0.00
54.233.115.15,8443,0,false,ORD,North America,Chicago,352,0.00
15.228.233.29,8880,0,false,ORD,North America,Chicago,355,0.00
15.228.233.29,2087,0,false,ORD,North America,Chicago,366,0.00
15.222.244.42,2082,0,false,ORD,North America,Chicago,262,0.00
15.229.15.203,2082,0,false,ORD,North America,Chicago,351,0.00
15.228.238.38,443,0,false,ORD,North America,Chicago,351,0.00
15.228.191.159,8880,0,false,ORD,North America,Chicago,358,0.00
18.228.226.89,8443,0,false,ORD,North America,Chicago,350,0.00
3.135.236.0,2096,0,false,ORD,North America,Chicago,290,0.00
3.135.236.0,2087,0,false,ORD,North America,Chicago,243,0.00
15.228.191.159,80,0,false,ORD,North America,Chicago,348,0.00
15.228.191.159,2095,0,false,ORD,North America,Chicago,349,0.00
15.228.191.159,2087,0,false,ORD,North America,Chicago,367,0.00
54.233.247.73,8443,0,false,ORD,North America,Chicago,350,0.00
3.135.236.0,2082,0,false,ORD,North America,Chicago,227,0.00
15.228.233.29,443,0,false,ORD,North America,Chicago,367,0.00
54.232.73.132,443,0,false,ORD,North America,Chicago,348,0.00
18.228.226.89,2086,0,false,ORD,North America,Chicago,362,0.00
15.228.232.80,2053,0,false,ORD,North America,Chicago,361,0.00
54.232.48.33,2053,0,false,ORD,North America,Chicago,359,0.00
18.228.226.89,8080,0,false,ORD,North America,Chicago,359,0.00
15.228.235.66,8880,0,false,ORD,North America,Chicago,365,0.00
54.233.88.78,80,0,false,ORD,North America,Chicago,349,0.00
18.230.113.34,2082,0,false,ORD,North America,Chicago,379,0.00
54.94.204.20,80,0,false,ORD,North America,Chicago,349,0.00
18.230.113.34,2086,0,false,ORD,North America,Chicago,364,0.00
18.230.113.34,2052,0,false,ORD,North America,Chicago,362,0.00
54.207.127.14,80,0,false,ORD,North America,Chicago,362,0.00
54.233.115.15,443,0,false,ORD,North America,Chicago,352,0.00
52.67.10.183,80,0,false,ORD,North America,Chicago,353,0.00
18.228.226.89,2083,0,false,ORD,North America,Chicago,355,0.00
54.233.247.73,80,0,false,ORD,North America,Chicago,360,0.00
54.232.73.132,2053,0,false,ORD,North America,Chicago,363,0.00
18.228.226.89,2096,0,false,ORD,North America,Chicago,378,0.00
15.229.15.203,2087,0,false,ORD,North America,Chicago,349,0.00
18.230.113.34,8443,0,false,ORD,North America,Chicago,379,0.00
15.228.233.29,2095,0,false,ORD,North America,Chicago,352,0.00
3.135.236.0,2095,0,false,ORD,North America,Chicago,263,0.00
3.135.236.0,8080,0,false,ORD,North America,Chicago,243,0.00
3.135.236.0,2052,0,false,ORD,North America,Chicago,227,0.00
54.233.115.15,2096,0,false,ORD,North America,Chicago,358,0.00
54.232.48.33,8880,0,false,ORD,North America,Chicago,346,0.00
3.135.236.0,2053,0,false,ORD,North America,Chicago,227,0.00
18.231.179.164,2083,0,false,ORD,North America,Chicago,358,0.00
15.228.235.66,2083,0,false,ORD,North America,Chicago,348,0.00
3.135.236.0,8443,0,false,ORD,North America,Chicago,227,0.00
15.228.232.80,8080,0,false,ORD,North America,Chicago,350,0.00
15.228.191.159,8080,0,false,ORD,North America,Chicago,345,0.00
15.229.15.203,8880,0,false,ORD,North America,Chicago,350,0.00
54.233.178.135,2053,0,false,ORD,North America,Chicago,345,0.00
15.229.15.203,8080,0,false,ORD,North America,Chicago,346,0.00
15.228.232.80,2087,0,false,ORD,North America,Chicago,363,0.00
18.228.226.89,80,0,false,ORD,North America,Chicago,358,0.00
15.229.15.203,2086,0,false,ORD,North America,Chicago,355,0.00
15.228.235.66,2086,0,false,ORD,North America,Chicago,358,0.00
15.228.235.66,2096,0,false,ORD,North America,Chicago,343,0.00
15.228.232.80,8880,0,false,ORD,North America,Chicago,362,0.00
15.228.235.66,8080,0,false,ORD,North America,Chicago,348,0.00
15.228.238.38,2052,0,false,ORD,North America,Chicago,363,0.00
52.66.236.130,8880,0,false,ORD,North America,Chicago,56,0.00
13.245.109.195,8443,0,false,ORD,North America,Chicago,311,0.00
3.75.240.70,2053,0,false,ORD,North America,Chicago,178,0.00
3.75.240.70,8080,0,false,ORD,North America,Chicago,195,0.00
3.75.240.70,2095,0,false,ORD,North America,Chicago,196,0.00
3.135.236.0,2086,0,false,ORD,North America,Chicago,236,0.00
3.135.236.0,8880,0,false,ORD,North America,Chicago,247,0.00
52.66.236.130,443,0,false,ORD,North America,Chicago,56,0.00
52.56.89.144,80,0,false,LHR,Europe,London,183,0.00
3.74.99.27,8080,0,false,FRA,Europe,Frankfurt,169,0.00
52.66.236.130,2096,0,false,ORD,North America,Chicago,62,0.00
52.66.236.130,2087,0,false,ORD,North America,Chicago,57,0.00
13.126.11.68,80,0,false,BOM,Asia Pacific,Mumbai,61,0.00
13.41.165.111,80,0,false,LHR,Europe,London,164,0.00
13.244.104.215,2052,0,false,ORD,North America,Chicago,301,0.00
13.244.104.215,2053,0,false,ORD,North America,Chicago,298,0.00
13.247.67.27,2096,0,false,ORD,North America,Chicago,302,0.00
13.245.207.211,443,0,false,ORD,North America,Chicago,307,0.00
13.247.67.27,2086,0,false,ORD,North America,Chicago,313,0.00
13.250.30.47,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.247.67.27,2095,0,false,ORD,North America,Chicago,307,0.00
15.236.246.254,80,0,false,CDG,Europe,Paris,163,0.00
13.215.209.13,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.244.104.215,443,0,false,ORD,North America,Chicago,310,0.00
13.244.104.215,2087,0,false,ORD,North America,Chicago,299,0.00
13.247.67.27,2052,0,false,ORD,North America,Chicago,345,0.00
13.247.67.27,2082,0,false,ORD,North America,Chicago,306,0.00
13.247.67.27,80,0,false,ORD,North America,Chicago,300,0.00
13.244.104.215,2083,0,false,ORD,North America,Chicago,304,0.00
54.213.136.83,8443,80,false,ORD,North America,Chicago,198,0.00
34.220.156.153,2082,80,false,ORD,North America,Chicago,225,0.00
34.220.156.153,8880,0,false,ORD,North America,Chicago,202,0.00
54.213.136.83,2096,0,false,ORD,North America,Chicago,214,0.00
54.213.136.83,2095,0,false,ORD,North America,Chicago,206,0.00
54.213.136.83,2083,0,false,ORD,North America,Chicago,199,0.00
34.220.156.153,80,0,false,ORD,North America,Chicago,225,0.00
34.220.156.153,443,0,false,ORD,North America,Chicago,196,0.00
54.213.136.83,2052,0,false,ORD,North America,Chicago,203,0.00
34.220.156.153,2053,0,false,ORD,North America,Chicago,212,0.00
34.220.156.153,8443,0,false,ORD,North America,Chicago,219,0.00
54.213.136.83,2087,80,false,ORD,North America,Chicago,201,0.00
34.220.156.153,2083,0,false,ORD,North America,Chicago,216,0.00
34.220.156.153,2095,0,false,ORD,North America,Chicago,203,0.00
54.213.136.83,443,0,false,ORD,North America,Chicago,206,0.00
15.229.83.45,8080,0,false,GRU,South America,São Paulo,356,0.00
18.139.217.9,80,0,false,SIN,Asia Pacific,Singapore,22,0.00
52.56.68.115,80,0,false,LHR,Europe,London,160,0.00
13.215.253.207,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
18.142.146.14,443,0,false,ORD,North America,Chicago,1,0.00
13.229.137.66,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
18.143.199.223,8080,0,false,ORD,North America,Chicago,1,0.00
18.141.168.148,80,0,false,ORD,North America,Chicago,1,0.00
13.213.64.133,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
18.142.146.14,8443,0,false,ORD,North America,Chicago,1,0.00
13.228.240.143,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
18.143.199.223,2087,0,false,ORD,North America,Chicago,1,0.00
13.229.147.20,2083,0,false,ORD,North America,Chicago,1,0.00
18.142.116.165,80,0,false,ORD,North America,Chicago,1,0.00
18.143.188.205,8080,0,false,ORD,North America,Chicago,1,0.00
18.142.146.14,2087,0,false,ORD,North America,Chicago,1,0.00
18.142.146.14,2086,0,false,ORD,North America,Chicago,1,0.00
18.143.188.205,443,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,2052,0,false,ORD,North America,Chicago,1,0.00
18.143.199.223,2082,0,false,ORD,North America,Chicago,1,0.00
13.212.226.52,443,0,false,ORD,North America,Chicago,1,0.00
18.143.199.223,2095,0,false,ORD,North America,Chicago,1,0.00
18.143.199.92,80,0,false,ORD,North America,Chicago,1,0.00
18.143.199.223,2052,0,false,ORD,North America,Chicago,1,0.00
18.142.116.165,2086,0,false,ORD,North America,Chicago,1,0.00
18.142.146.14,2082,0,false,ORD,North America,Chicago,1,0.00
13.229.147.20,2096,0,false,ORD,North America,Chicago,1,0.00
18.141.168.148,8443,0,false,ORD,North America,Chicago,1,0.00
18.142.146.14,2095,0,false,ORD,North America,Chicago,1,0.00
13.229.147.20,443,0,false,ORD,North America,Chicago,1,0.00
18.143.199.92,2052,0,false,ORD,North America,Chicago,1,0.00
13.250.165.148,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
18.143.188.205,2096,0,false,ORD,North America,Chicago,1,0.00
18.143.199.92,2082,0,false,ORD,North America,Chicago,1,0.00
18.143.188.205,2082,0,false,ORD,North America,Chicago,1,0.00
13.212.46.21,2095,0,false,ORD,North America,Chicago,1,0.00
13.212.226.52,2086,0,false,ORD,North America,Chicago,1,0.00
18.143.199.92,2087,0,false,ORD,North America,Chicago,1,0.00
18.142.116.165,8880,0,false,ORD,North America,Chicago,1,0.00
18.143.199.223,8880,0,false,ORD,North America,Chicago,1,0.00
18.142.116.165,2095,0,false,ORD,North America,Chicago,1,0.00
18.143.199.223,2083,0,false,ORD,North America,Chicago,1,0.00
18.142.116.165,8080,0,false,ORD,North America,Chicago,1,0.00
18.143.199.92,2096,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,2096,0,false,ORD,North America,Chicago,1,0.00
13.214.32.114,8080,0,false,SIN,Asia Pacific,Singapore,1,0.00
18.142.116.165,2087,0,false,ORD,North America,Chicago,1,0.00
18.143.199.92,2053,0,false,ORD,North America,Chicago,1,0.00
18.142.116.165,2053,0,false,ORD,North America,Chicago,1,0.00
18.143.188.205,2087,0,false,ORD,North America,Chicago,1,0.00
13.229.147.20,2052,0,false,ORD,North America,Chicago,1,0.00
18.143.188.205,2083,0,false,ORD,North America,Chicago,1,0.00
13.212.102.9,8880,0,false,ORD,North America,Chicago,1,0.00
13.228.142.218,443,443,true,SIN,Asia Pacific,Singapore,1,0.00
18.143.188.205,8880,0,false,ORD,North America,Chicago,1,0.00
18.143.188.205,80,0,false,ORD,North America,Chicago,1,0.00
18.141.168.148,8880,0,false,ORD,North America,Chicago,1,0.00
18.142.146.14,2096,0,false,ORD,North America,Chicago,2,0.00
47.128.68.144,2053,0,false,ORD,North America,Chicago,2,0.00
13.212.67.63,2083,0,false,ORD,North America,Chicago,2,0.00
13.212.161.132,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
18.143.199.92,2086,0,false,ORD,North America,Chicago,2,0.00
47.128.68.144,8080,0,false,ORD,North America,Chicago,2,0.00
47.128.68.144,2095,0,false,ORD,North America,Chicago,2,0.00
13.212.157.178,8080,0,false,ORD,North America,Chicago,2,0.00
47.128.68.144,8880,0,false,ORD,North America,Chicago,2,0.00
47.128.68.144,2052,0,false,ORD,North America,Chicago,2,0.00
13.212.67.63,2053,0,false,ORD,North America,Chicago,2,0.00
47.128.68.144,2087,0,false,ORD,North America,Chicago,2,0.00
47.128.68.144,2096,0,false,ORD,North America,Chicago,2,0.00
18.143.188.205,2053,0,false,ORD,North America,Chicago,2,0.00
13.212.226.52,8080,0,false,ORD,North America,Chicago,2,0.00
47.128.68.144,2083,0,false,ORD,North America,Chicago,2,0.00
13.212.162.143,8080,0,false,ORD,North America,Chicago,2,0.00
13.212.67.63,2096,0,false,ORD,North America,Chicago,2,0.00
47.128.68.144,2086,0,false,ORD,North America,Chicago,3,0.00
47.128.68.144,443,0,false,ORD,North America,Chicago,3,0.00
13.251.231.137,443,443,true,SIN,Asia Pacific,Singapore,3,0.00
3.1.196.201,2095,0,false,ORD,North America,Chicago,3,0.00
3.1.51.128,443,0,false,ORD,North America,Chicago,3,0.00
13.212.226.52,8880,0,false,ORD,North America,Chicago,3,0.00
3.1.51.128,8080,0,false,ORD,North America,Chicago,3,0.00
47.128.68.144,2082,0,false,ORD,North America,Chicago,3,0.00
3.1.25.177,2083,0,false,ORD,North America,Chicago,3,0.00
47.128.68.144,80,0,false,ORD,North America,Chicago,3,0.00
13.212.46.21,2087,0,false,ORD,North America,Chicago,3,0.00
3.1.25.177,2086,0,false,ORD,North America,Chicago,3,0.00
47.128.68.144,8443,0,false,ORD,North America,Chicago,3,0.00
3.1.25.177,2053,0,false,ORD,North America,Chicago,3,0.00
3.1.196.201,2083,0,false,ORD,North America,Chicago,4,0.00
13.212.242.225,2082,0,false,ORD,North America,Chicago,4,0.00
3.1.25.177,8443,0,false,ORD,North America,Chicago,4,0.00
3.1.25.177,2052,0,false,ORD,North America,Chicago,4,0.00
3.1.51.128,2096,0,false,ORD,North America,Chicago,4,0.00
3.1.196.201,8880,0,false,ORD,North America,Chicago,4,0.00
3.1.196.201,8080,0,false,ORD,North America,Chicago,4,0.00
3.1.51.128,2083,0,false,ORD,North America,Chicago,4,0.00
3.1.51.128,8443,0,false,ORD,North America,Chicago,4,0.00
3.1.25.177,2082,0,false,ORD,North America,Chicago,5,0.00
3.1.196.201,8443,0,false,ORD,North America,Chicago,5,0.00
3.1.196.201,443,0,false,ORD,North America,Chicago,5,0.00
3.1.196.201,2096,0,false,ORD,North America,Chicago,5,0.00
3.1.196.201,2086,0,false,ORD,North America,Chicago,5,0.00
3.1.25.177,2095,0,false,ORD,North America,Chicago,5,0.00
3.1.51.128,2052,0,false,ORD,North America,Chicago,5,0.00
3.1.196.201,2053,0,false,ORD,North America,Chicago,5,0.00
13.212.157.178,2087,0,false,ORD,North America,Chicago,5,0.00
3.1.51.128,2095,0,false,ORD,North America,Chicago,5,0.00
3.1.196.201,80,0,false,ORD,North America,Chicago,5,0.00
18.140.243.16,80,0,false,ORD,North America,Chicago,5,0.00
3.1.51.128,8880,0,false,ORD,North America,Chicago,5,0.00
13.212.162.143,443,0,false,ORD,North America,Chicago,6,0.00
3.1.25.177,2096,0,false,ORD,North America,Chicago,6,0.00
3.1.196.201,2082,0,false,ORD,North America,Chicago,6,0.00
3.1.51.128,2082,0,false,ORD,North America,Chicago,6,0.00
3.1.25.177,2087,0,false,ORD,North America,Chicago,6,0.00
3.1.51.128,2053,0,false,ORD,North America,Chicago,6,0.00
3.1.25.177,80,0,false,ORD,North America,Chicago,6,0.00
3.1.51.128,2086,0,false,ORD,North America,Chicago,6,0.00
3.1.25.177,443,0,false,ORD,North America,Chicago,6,0.00
13.212.242.225,443,0,false,ORD,North America,Chicago,7,0.00
3.1.196.201,2052,0,false,ORD,North America,Chicago,7,0.00
3.1.51.128,2087,0,false,ORD,North America,Chicago,8,0.00
3.1.25.177,8880,0,false,ORD,North America,Chicago,8,0.00
13.212.226.52,2053,0,false,ORD,North America,Chicago,8,0.00
18.138.102.209,2095,0,false,ORD,North America,Chicago,8,0.00
3.1.25.177,8080,0,false,ORD,North America,Chicago,8,0.00
3.1.51.128,80,0,false,ORD,North America,Chicago,8,0.00
3.1.196.201,2087,0,false,ORD,North America,Chicago,8,0.00
13.212.67.63,8443,0,false,ORD,North America,Chicago,9,0.00
18.138.102.209,443,0,false,ORD,North America,Chicago,9,0.00
18.140.243.16,2083,0,false,ORD,North America,Chicago,9,0.00
13.212.102.9,2086,0,false,ORD,North America,Chicago,9,0.00
18.140.113.143,2087,0,false,ORD,North America,Chicago,10,0.00
18.140.113.143,8080,0,false,ORD,North America,Chicago,10,0.00
18.138.102.209,2083,0,false,ORD,North America,Chicago,10,0.00
18.140.113.143,8443,0,false,ORD,North America,Chicago,11,0.00
18.138.102.209,2087,0,false,ORD,North America,Chicago,12,0.00
18.138.102.209,2082,0,false,ORD,North America,Chicago,12,0.00
18.138.102.209,8080,0,false,ORD,North America,Chicago,12,0.00
18.140.113.143,2096,0,false,ORD,North America,Chicago,12,0.00
13.213.65.189,80,0,false,SIN,Asia Pacific,Singapore,13,0.00
13.212.46.21,2053,0,false,ORD,North America,Chicago,13,0.00
13.212.157.178,8880,0,false,ORD,North America,Chicago,13,0.00
18.140.113.143,2082,0,false,ORD,North America,Chicago,13,0.00
18.140.113.143,80,0,false,ORD,North America,Chicago,14,0.00
18.138.102.209,2096,0,false,ORD,North America,Chicago,15,0.00
18.140.113.143,2052,0,false,ORD,North America,Chicago,15,0.00
18.138.102.209,2053,0,false,ORD,North America,Chicago,15,0.00
18.138.102.209,80,0,false,ORD,North America,Chicago,16,0.00
13.212.67.63,2095,0,false,ORD,North America,Chicago,16,0.00
18.140.243.16,2086,0,false,ORD,North America,Chicago,16,0.00
18.138.102.209,8880,0,false,ORD,North America,Chicago,17,0.00
18.140.243.16,8080,0,false,ORD,North America,Chicago,17,0.00
18.138.102.209,8443,0,false,ORD,North America,Chicago,17,0.00
18.140.113.143,2083,0,false,ORD,North America,Chicago,18,0.00
13.212.102.9,443,0,false,ORD,North America,Chicago,18,0.00
