IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.151.193,2096,2096,true,SIN,Asia Pacific,Singapore,4,0.44
47.236.94.109,2096,2096,true,SIN,Asia Pacific,Singapore,5,0.44
138.2.14.164,2096,2096,true,NRT,Asia Pacific,Tokyo,4,0.43
47.236.192.198,2096,2096,true,SIN,Asia Pacific,Singapore,8,0.43
8.222.162.45,2096,2096,true,SIN,Asia Pacific,Singapore,0,0.42
47.236.99.131,2096,2096,true,SIN,Asia Pacific,Singapore,1,0.42
47.236.65.177,2096,2096,true,SIN,Asia Pacific,Singapore,4,0.41
47.245.6.9,2096,2096,true,HKG,Asia Pacific,Hong Kong,0,0.41
8.222.128.131,2096,2096,true,SIN,Asia Pacific,Singapore,3,0.41
8.219.222.98,2096,2096,true,SIN,Asia Pacific,Singapore,9,0.41
47.236.104.123,2096,2096,true,SIN,Asia Pacific,Singapore,3,0.39
47.236.173.200,2096,2096,true,SIN,Asia Pacific,Singapore,0,0.38
47.236.12.73,2096,2096,true,SIN,Asia Pacific,Singapore,2,0.37
8.222.146.222,2096,2096,true,SIN,Asia Pacific,Singapore,2,0.37
47.236.96.141,2096,2096,true,SIN,Asia Pacific,Singapore,5,0.37
8.219.170.58,2096,2096,true,SIN,Asia Pacific,Singapore,5,0.36
47.91.23.146,2096,2096,true,NRT,Asia Pacific,Tokyo,4,0.36
8.222.175.78,2096,2096,true,SIN,Asia Pacific,Singapore,2,0.35
8.222.238.141,2096,2096,true,SIN,Asia Pacific,Singapore,0,0.35
47.236.144.196,2096,2096,true,SIN,Asia Pacific,Singapore,1,0.35
146.56.133.140,2096,80,false,NRT,Asia Pacific,Tokyo,8,0.35
8.222.180.86,2096,2096,true,SIN,Asia Pacific,Singapore,2,0.34
47.236.29.235,2096,2096,true,SIN,Asia Pacific,Singapore,3,0.34
151.145.64.170,2096,2096,true,NRT,Asia Pacific,Tokyo,0,0.31
8.222.182.10,2096,2096,true,SIN,Asia Pacific,Singapore,2,0.31
8.219.42.72,2096,2096,true,SIN,Asia Pacific,Singapore,5,0.27
193.123.233.143,2096,80,false,NRT,Asia Pacific,Tokyo,6,0.27
47.245.57.38,2096,2096,true,HKG,Asia Pacific,Hong Kong,3,0.27
47.236.193.208,2096,2096,true,SIN,Asia Pacific,Singapore,0,0.26
168.138.200.159,2096,2096,true,NRT,Asia Pacific,Tokyo,4,0.24
47.236.189.173,2096,2096,true,SIN,Asia Pacific,Singapore,3,0.22
47.245.55.99,2096,2096,true,NRT,Asia Pacific,Tokyo,0,0.19
132.145.112.168,2096,2096,true,NRT,Asia Pacific,Tokyo,5,0.18
47.236.11.84,2096,2096,true,SIN,Asia Pacific,Singapore,0,0.18
47.236.198.189,2096,2096,true,SIN,Asia Pacific,Singapore,5,0.17
47.236.94.113,2096,2096,true,SIN,Asia Pacific,Singapore,4,0.17
13.38.109.196,2096,443,true,CDG,Europe,Paris,2,0.16
158.179.183.2,2096,2096,true,NRT,Asia Pacific,Tokyo,9,0.16
155.248.169.25,2096,2096,true,NRT,Asia Pacific,Tokyo,6,0.16
8.219.163.195,2096,2096,true,SIN,Asia Pacific,Singapore,4,0.15
131.186.43.207,2096,2096,true,NRT,Asia Pacific,Tokyo,0,0.14
8.222.152.71,2096,2096,true,SIN,Asia Pacific,Singapore,0,0.14
150.230.219.83,2096,2096,true,NRT,Asia Pacific,Tokyo,4,0.13
158.179.181.107,2096,2096,true,NRT,Asia Pacific,Tokyo,2,0.10
8.217.248.220,2096,2096,true,HKG,Asia Pacific,Hong Kong,0,0.00
